"Census_date","Site","Transect_plot","Quad","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Canopy_width_cm","Num_total_branches","Phenology","Num_flowers","Num_fruits","Longest_fruit_cm","Notes","Band","Band_num","Band_color","Pick_color","Sword_color","Tag","2018tag","2019tag","Buds","Longest_leaf_cm","Herbivory","Category_herbivory","Year_marked","Num_repro_branches","Leaf_thickness_mm","Census_year","Collected_by","Date_entered","Num_leaves","Entered_by","Stem_diam_mm_UFA"
2018-07-25,"WL2","201C","1*",17,36,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",24,30,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",26,36,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",30,32,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",31,30,"<1","9.2",NA,1,"F","3.0","0.0",NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,"blue",NA,NA,NA,NA,NA,"no",NA,2017,1,NA,2018,NA,NA,NA,NA,0.5
2018-07-25,"WL2","201C","1*",34,32,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",35,31,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",37,31,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",49,30,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",47,33,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",43,35,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",45,39,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",40,40,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",45,40,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",48,48,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",42,47,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",43,49,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",34,48,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",3,50,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",14,48,"<1","5.2",NA,1,"S","0.0","0.0",NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,"no",NA,2017,1,NA,2018,NA,NA,NA,NA,0.5
2018-07-25,"WL2","201C","1*",19,48,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",23,50,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",8,50,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",19,50,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",28,47,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",4,13,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",5,7,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",12,13,NA,NA,NA,NA,"X",NA,NA,NA,"*poss quad 2, old data sheets were unclr",NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",47,10,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","1*",32,4,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",3,19,"<1","6.6",NA,1,"S","0.0","0.0",NA,NA,NA,NA,"red",NA,"blue",NA,NA,NA,NA,NA,"no",NA,2017,1,NA,2018,NA,NA,NA,NA,0.5
2018-07-25,"WL2","201C","2.0",4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",5,15,"1.07","11.0",NA,1,"P","0.0","0.0",NA,"fruits eaten?",NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,"yes",NA,2017,1,NA,2018,NA,NA,NA,NA,1.07
2018-07-25,"WL2","201C","2.0",5,17,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",7,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",3,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",4,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",4,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",8,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",11,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",25,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",25,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",22,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",22,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",24,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",31,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",32,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",11,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",20,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",16,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",22,33,"<1","6.9",NA,1,"S","0.0","0.0",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,"no",NA,2017,1,NA,2018,NA,NA,NA,NA,0.5
2018-07-25,"WL2","201C","2.0",27,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",25,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",20,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",26,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",26,18,"1.22","15.2",NA,1,"P","0.0","2.0",3.3,NA,NA,NA,"red",NA,"blue",NA,NA,NA,NA,NA,"no",NA,2017,1,NA,2018,NA,NA,NA,NA,1.22
2018-07-25,"WL2","201C","2.0",27,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",29,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",30,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",28,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",35,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",41,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",43,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",46,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",40,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",43,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",47,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",46,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",44,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",44,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",47,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",48,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",50,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,"orange",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,"orange",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,"orange",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,"orange",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,"orange",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","2.0",NA,NA,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"orange",NA,NA,NA,NA,NA,"0.4","no",NA,2018,0,NA,2018,NA,NA,NA,NA,0.5
2018-07-25,"WL2","201C","2.0",NA,NA,"<1","2.1",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"orange",NA,NA,NA,NA,NA,"0.3","no",NA,2018,0,NA,2018,NA,NA,NA,NA,0.5
2018-07-25,"WL2","201C","2.0",NA,NA,"<1","2.0",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"orange",NA,NA,NA,NA,NA,"0.4","no",NA,2018,0,NA,2018,NA,NA,NA,NA,0.5
2018-07-25,"WL2","201C","2.0",NA,NA,"<1","3.3",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"orange",NA,NA,NA,NA,NA,"0.7","no",NA,2018,0,NA,2018,NA,NA,NA,NA,0.5
2018-07-25,"WL2","201C","2.0",5,50,"1.14","12.9",NA,3,"P","0.0","0.0",NA,"band: green w/ blue bead",NA,NA,"NO","NO","blue",NA,NA,NA,NA,NA,"yes",NA,2018,3,NA,2018,NA,NA,NA,NA,1.14
2018-07-25,"WL2","201C","3.0",2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",10,50,"<1","6.3",NA,1,"S","0.0","0.0",NA,NA,NA,NA,"red",NA,"blue",NA,NA,NA,NA,NA,"no",NA,2017,NA,NA,2018,NA,NA,NA,NA,0.5
2018-07-25,"WL2","201C","3.0",9,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",16,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",34,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",34,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",41,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",43,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",42,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",46,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",45,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",47,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",45,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","3.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,"orange",NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,NA,NA,NA,NA,NA
2018-07-25,"WL2","201C","4.0",9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,2018,NA,NA,NA,NA,NA
